Year,City,Sport,Discipline,Athlete,Location,Gender,Event,Medal
2000,Sydney,Athletics,Athletics, Oana pantelimon,Romania,Women,High Jump,Bronze
2000,Sydney,Athletics,Athletics, Yelena yelesina,Russia,Women,High Jump,Gold
2000,Sydney,Athletics,Athletics, Hestrie cloete,South Africa,Women,High Jump,Silver
2000,Sydney,Athletics,Athletics, Osleidys menendez,Cuba,Women,Javelin Throw,Bronze
2000,Sydney,Athletics,Athletics, Trine hattestad,Norway,Women,Javelin Throw,Gold
2000,Sydney,Athletics,Athletics, Mirella maniani-tzelili,Greece,Women,Javelin Throw,Silver
2000,Sydney,Athletics,Athletics, Tatyana kotova,Russia,Women,Long Jump,Bronze
2000,Sydney,Athletics,Athletics, Heike drechsler,Germany,Women,Long Jump,Gold
2000,Sydney,Athletics,Athletics, Fiona may,Italy,Women,Long Jump,Silver
2000,Sydney,Athletics,Athletics, Naoko takahashi,Japan,Women,Marathon,Gold
2000,Sydney,Athletics,Athletics, Lidia Elena simon,Romania,Women,Marathon,Silver
2000,Sydney,Athletics,Athletics, Vala flosadottir,Iceland,Women,Pole Vault,Bronze
2000,Sydney,Athletics,Athletics, Stacy dragila,USA,Women,Pole Vault,Gold
2000,Sydney,Athletics,Athletics, Tatiana grigorieva,Australia,Women,Pole Vault,Silver
2000,Sydney,Athletics,Athletics, Astrid kumbernuss,Germany,Women,Shot Put,Bronze
2000,Sydney,Athletics,Athletics, Yanina karolchik,Belarus,Women,Shot Put,Gold
2000,Sydney,Athletics,Athletics, Larisa peleshenko,Russia,Women,Shot Put,Silver
2000,Sydney,Athletics,Athletics, Olena hovorova,Ukraine,Women,Triple Jump,Bronze
2000,Sydney,Athletics,Athletics, Tereza marinova,Bulgaria,Women,Triple Jump,Gold
2000,Sydney,Athletics,Athletics, Tatyana lebedeva,Russia,Women,Triple Jump,Silver
2000,Sydney,Badminton,Badminton, Ling gao,China,Women,Doubles,Bronze
2000,Sydney,Badminton,Badminton, Yiyuan qin,China,Women,Doubles,Bronze
2000,Sydney,Badminton,Badminton, Joanne goode,UK,Women,Doubles,Bronze
2000,Sydney,Badminton,Badminton, Fei ge,China,Women,Doubles,Gold
2000,Sydney,Badminton,Badminton, Jun gu,China,Women,Doubles,Gold
2000,Sydney,Badminton,Badminton, Ling gao,China,Women,Doubles,Gold
2000,Sydney,Badminton,Badminton, Nanyan huang,China,Women,Doubles,Silver
2000,Sydney,Badminton,Badminton, Wei yang,China,Women,Doubles,Silver
2000,Sydney,Badminton,Badminton, Minarti timur,Indonesia,Women,Doubles,Silver
2000,Sydney,Badminton,Badminton, Zhaoying ye,China,Women,Singles,Bronze
2000,Sydney,Badminton,Badminton, Zhichao gong,China,Women,Singles,Gold
2000,Sydney,Badminton,Badminton, Camilla martin,Denmark,Women,Singles,Silver
2000,Sydney,Basketball,Basketball, Janeth arcain,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Ilisaine Karen david,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Lilian Cristina goncalves,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Helen Cristina luz,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Silvia luz,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Claudia neves,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Alessandra oliveira,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Adriana pinto,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Adriana Aparecida santos,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Cintia santos,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Kelly santos,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Marta sobral,Brazil,Women,Basketball,Bronze
2000,Sydney,Basketball,Basketball, Ruthie bolton,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Teresa edwards,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Yolanda griffith,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Chamique holdsclaw,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Lisa leslie,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Nikki mccray,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Delisha milton,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Katie smith,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Dawn staley,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Sheryl swoopes,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Natalie williams,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Kara wolters,USA,Women,Basketball,Gold
2000,Sydney,Basketball,Basketball, Carla boyd,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Michelle brogan,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Alexandra brondello,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Trish fallon,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Kristi harrower,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Jo hill,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Lauren jackson,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Annie la fleur,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Shelley sandie,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Rachael sporn,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Michelle timms,Australia,Women,Basketball,Silver
2000,Sydney,Basketball,Basketball, Jennifer whittle,Australia,Women,Basketball,Silver
